"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"TRTLW","Terrapin 3 Acquisition Corporation","0.181","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trtlw",
"TVIA","TerraVia Holdings, Inc.","2.74","233502594.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tvia",
"TBNK","Territorial Bancorp Inc.","28.65","276848445.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tbnk",
"TSRO","TESARO, Inc.","100.23","5148384812.61","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsro",
"TESO","Tesco Corporation","8.17","379120173.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/teso",
"TSLA","Tesla Motors, Inc.","204.03","30337752198.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsla",
"TESS","TESSCO Technologies Incorporated","12.44","103366958.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tess",
"TSRA","Tessera Technologies, Inc.","38.43","1866676184.73","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsra",
"TTEK","Tetra Tech, Inc.","35.47","2037026528.67","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ttek",
"TLOG","TetraLogic Pharmaceuticals Corporation","0.1575","3901130.5725","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tlog",
"TTPH","Tetraphase Pharmaceuticals, Inc.","3.825","140371992","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ttph",
"TCBI","Texas Capital Bancshares, Inc.","54.9","2523031504.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcbi",
"TCBIL","Texas Capital Bancshares, Inc.","25.75","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcbil",
"TCBIP","Texas Capital Bancshares, Inc.","26.24","157440000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcbip",
"TCBIW","Texas Capital Bancshares, Inc.","38.56","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcbiw",
"TXN","Texas Instruments Incorporated","70.18","70405260676.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/txn",
"TXRH","Texas Roadhouse, Inc.","39.02","2748585968.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/txrh",
"TFSL","TFS Financial Corporation","17.83","5087537813.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tfsl",
"TGTX","TG Therapeutics, Inc.","7.73","420949695.79","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tgtx",
"ABCO","The Advisory Board Company","44.73","1801025046.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/abco",
"ANDE","The Andersons, Inc.","36.17","1019994000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ande",
"TBBK","The Bancorp, Inc.","6.43","243988426.89","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tbbk",
"BONT","The Bon-Ton Stores, Inc.","1.71","36783493.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bont",
"CG","The Carlyle Group L.P.","15.5975","5057592973.595","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cg",
"CAKE","The Cheesecake Factory Incorporated","50.06","2406861972.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cake",
"CHEF","The Chefs&#39; Warehouse, Inc.","11.14","292223243.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chef",
"TCFC","The Community Financial Corporation","23.055","107367780.54","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcfc",
"DSGX","The Descartes Systems Group Inc.","21.53","1632279381.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dsgx",
"DXYN","The Dixie Group, Inc.","5","80644225","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dxyn",
"ENSG","The Ensign Group, Inc.","20.125","1015936766.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ensg",
"XONE","The ExOne Company","15.26","245191881.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/xone",
"FINL","The Finish Line, Inc.","23.07","935771130.57","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/finl",
"FBMS","The First Bancshares, Inc.","19.1","104257502.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fbms",
"FLIC","The First of Long Island Corporation","33.07","518208950.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/flic",
"GT","The Goodyear Tire & Rubber Company","32.3","8477071885.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gt",
"HABT","The Habit Restaurants, Inc.","14","364147798","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/habt",
"HCKT","The Hackett Group, Inc.","16.51","471489756.79","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hckt",
"HAIN","The Hain Celestial Group, Inc.","35.58","3680686422.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hain",
"FITS","The Health and Fitness ETF","26.5799","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fits",
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","6.27","38458041.93","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cuba",
"INTG","The Intergroup Corporation","24.3","57923642.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/intg",
"JYNT","The Joint Corp.","2.38","30302148.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jynt",
"KEYW","The KEYW Holding Corporation","11.04","452145882.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/keyw",
"KHC","The Kraft Heinz Company","89.51","108991929015.66","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/khc",
"OLD","The Long-Term Care ETF","26.39","2639026.39","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/old",
"MDCO","The Medicines Company","37.68","2658793191.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdco",
"MIK","The Michaels Companies, Inc.","24.17","4974444619","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mik",
"MIDD","The Middleby Corporation","123.63","7113641270.58","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/midd",
"NAVG","The Navigators Group, Inc.","96.74","1408229282.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/navg",
"SLIM","The Obesity ETF","24.7151","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/slim",
"STKS","The ONE Group Hospitality, Inc.","2.4993","62456407.308","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/stks",
"ORG","The Organics ETF","24.57","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/org",
"PCLN","The Priceline Group Inc. ","1471.49","72731271484.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pcln",
"PRSC","The Providence Service Corporation","48.56","704072654","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/prsc",
"BITE","The Restaurant ETF","24.7828","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bite",
"RMR","The RMR Group Inc.","37.88","1174564100","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rmr",
"SPNC","The Spectranetics Corporation","25.09","1077850191.86","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/spnc",
"TTD","The Trade Desk, Inc.","29.22","1117059444.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ttd",
"ULTI","The Ultimate Software Group, Inc.","204.36","5913775402.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ulti",
"YORW","The York Water Company","29.6","380938828","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/yorw",
"NCTY","The9 Limited","1.83","34717899.9","18971530","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ncty",
"TBPH","Theravance Biopharma, Inc.","36.2","1732236897.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tbph",
"TST","TheStreet, Inc.","1.11","39131096.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tst",
"TCRD","THL Credit, Inc.","9.53","316104153.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcrd",
"THLD","Threshold Pharmaceuticals, Inc.","0.6775","48448990.4375","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/thld",
"TICC","TICC Capital Corp.","5.81","299095366.29","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ticc",
"TTS","Tile Shop Hldgs, Inc.","16.5101","850554751.1038","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tts",
"TIL","Till Capital Ltd.","4.35","14917385.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/til",
"TSBK","Timberland Bancorp, Inc.","15.75","109313946","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsbk",
"TIPT","Tiptree Financial Inc.","5.91","253677294","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tipt",
"TITN","Titan Machinery Inc.","10.4","224512360.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/titn",
"TTNP","Titan Pharmaceuticals, Inc.","5.88","124649408.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ttnp",
"TIVO","TiVo Corporation","19.49","2530702925.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tivo",
"TMUS","T-Mobile US, Inc.","46.72","38438418406.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tmus",
"TMUSP","T-Mobile US, Inc.","78.16","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tmusp",
"TBRA","Tobira Therapeutics, Inc.","39.71","747391083.01","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tbra",
"TKAI","Tokai Pharmaceuticals, Inc.","1.52","34404934","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tkai",
"TNXP","Tonix Pharmaceuticals Holding Corp.","0.6999","18099715.6569","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tnxp",
"TISA","Top Image Systems, Ltd.","2.22","39780459.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tisa",
"TOPS","TOP Ships Inc.","3.46","12291238.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tops",
"TORM          ","TOR Minerals International Inc","5.8866","20848588.8798","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/torm",
"TRCH","Torchlight Energy Resources, Inc.","1.08","51320706.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trch",
"TSEM","Tower Semiconductor Ltd.","15.18","1310899260","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsem",
"TWER","Towerstream Corporation","1.35","6141158.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/twer",
"CLUB","Town Sports International Holdings, Inc.","3.09","79563010.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/club",
"TOWN","Towne Bank","24.03","1241558971.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/town",
"TPIC","TPI Composites, Inc.","21.26","717245707.38","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tpic",
"TCON","TRACON Pharmaceuticals, Inc.","6.66","81277880.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcon",
"TSCO","Tractor Supply Company","67.35","9002323202.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsco",
"TWMC","Trans World Entertainment Corp.","3.45","104718588.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/twmc",
"TACT","TransAct Technologies Incorporated","7.48","55793387.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tact",
"TRNS","Transcat, Inc.","10.9365","76470315.6015","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trns",
"TBIO","Transgenomic, Inc.","0.282","6640520.772","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tbio",
"TGA","Transglobe Energy Corp","1.98","142966630.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tga",
"TA","TravelCenters of America LLC","7.15","277796540.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ta",
"TANNI","TravelCenters of America LLC","25.68","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tanni",
"TANNL","TravelCenters of America LLC","25.659","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tannl",
"TANNZ","TravelCenters of America LLC","25.4","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tannz",
"TZOO","Travelzoo Inc.","12.8","177221324.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tzoo",
"TRVN","Trevena, Inc.","6.75","352202674.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trvn",
"TCBK","TriCo Bancshares","26.75","610497193.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcbk",
"TRIL","Trillium Therapeutics Inc.","14.81","115738417.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tril",
"TRS","TriMas Corporation","18.58","844715657.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Navigation Limited","28.56","7116435572.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trmb",
"TRIB","Trinity Biotech plc","13.32","318235818.96","23891578","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trib",
"TRIP","TripAdvisor, Inc.","63.18","9202653043.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trip",
"TSC","TriState Capital Holdings, Inc.","16.18","456523262.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsc",
"TBK","Triumph Bancorp, Inc.","19.87","359795885.91","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tbk",
"TRNC","tronc, Inc.","16.88","614661314.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trnc",
"TROV","TrovaGene, Inc.","4.5","135663813","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trov",
"TROVU","TrovaGene, Inc.","17.69","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trovu",
"TROVW","TrovaGene, Inc.","1.31","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trovw",
"TRUE","TrueCar, Inc.","9.43","797839295","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/true",
"THST","Truett-Hurst, Inc.","1.61","6889957.97","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/thst",
"TRUP","Trupanion, Inc.","16.92","490945830.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trup",
"TRST","TrustCo Bank Corp NY","7.09","677801490.14","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","27.55","1863064700.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trmk",
"TSRI","TSR, Inc.","7.5","14715465","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tsri",
"TTMI","TTM Technologies, Inc.","11.45","1147873102.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ttmi",
"TUBE","TubeMogul, Inc.","9.37","339387734.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tube",
"TCX","Tucows Inc.","31.99","334049464.91","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcx",
"TUES","Tuesday Morning Corp.","5.96","265529002.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tues",
"TOUR","Tuniu Corporation","10.13","318194128.97","31411069","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tour",
"HEAR","Turtle Beach Corporation","1.3","63998352.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hear",
"TUTI","Tuttle Tactical Management Multi-Strategy Income ETF","22.83","41094000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tuti",
"TUTT","Tuttle Tactical Management U.S. Core ETF","21.989","65967000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tutt",
"FOX","Twenty-First Century Fox, Inc.","24.74","46078946455.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fox",
"FOXA","Twenty-First Century Fox, Inc.","24.22","29571165806.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/foxa",
"TWIN","Twin Disc, Incorporated","12.01","137377261.73","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/twin",
"TRCB","Two River Bancorp","11.52","91820597.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trcb",
"USCR","U S Concrete, Inc.","46.04","701257339.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","3.27","114086899.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/prts",
"USEG","U.S. Energy Corp.","1.75","8346749.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","1.83","27888729.69","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grow",
"UREE","U.S. Rare Earths, Inc.","0.03","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uree",
"UBNT","Ubiquiti Networks, Inc.","53.5","4377589189.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubnt",
"UFPT","UFP Technologies, Inc.","26.39","190616236.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ufpt",
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","237.98","14842755246.82","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ulta",
"UCTT","Ultra Clean Holdings, Inc.","7.39","242631236.47","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uctt",
"RARE","Ultragenyx Pharmaceutical Inc.","70.94","2797560967.42","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rare",
"ULBI","Ultralife Corporation","4.11","62471556.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ulbi",
"ULTR","Ultrapetrol (Bahamas) Limited","0.31","43626140.97","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ultr",
"UTEK","Ultratech, Inc.","23.07","617475978.54","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/utek",
"UMBF","UMB Financial Corporation","59.44","2944053095.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","15.04","3311742816.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","11.03","58537676.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/unam",
"UNIS","Unilife Corporation","2.1","34983064.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/unis",
"UBSH","Union Bankshares Corporation","26.73","1163638266.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubsh",
"UNB","Union Bankshares, Inc.","33.955","151423510.925","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/unb",
"UNXL","Uni-Pixel, Inc.","1.67","75219689.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/unxl",
"QURE","uniQure N.V.","7.67","192800859.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qure",
"UBCP","United Bancorp, Inc.","10.8819","58602339.5976","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","19.99","65901932.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","37.66","2876468050.82","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubsi",
"UCBA","United Community Bancorp","15.15","63650088.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ucba",
"UCBI","United Community Banks, Inc.","21.02","1488646910","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","7.11","330612035.13","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ucfc",
"UDF","United Development Funding IV","3.2","98152403.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/udf",
"UBNK","United Financial Bancorp, Inc. ","13.83","695553877.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","42.31","1074512587.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ufcs",
"UIHC","United Insurance Holdings Corp.","16.97","367293826.58","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uihc",
"UNFI","United Natural Foods, Inc.","40.015","2015984150.665","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/unfi",
"UBFO","United Security Bancshares","6.32","103483654.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubfo",
"USBI","United Security Bancshares, Inc.","10.59","63998462.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/usbi",
"USLM","United States Lime & Minerals, Inc.","66.5","370048161","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uslm",
"UTHR","United Therapeutics Corporation","118.14","5135285183.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uthr",
"UG","United-Guardian, Inc.","14.6675","67387173.9325","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ug",
"UNTY","Unity Bancorp, Inc.","12.52","116880635.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/unty",
"OLED","Universal Display Corporation","55.5","2606092576.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oled",
"UEIC","Universal Electronics Inc.","74.4","1076800946.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ueic",
"UFPI","Universal Forest Products, Inc.","98.53","2000894329.39","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ufpi",
"ULH","Universal Logistics Holdings, Inc.","13.42","381320523.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ulh",
"USAP","Universal Stainless & Alloy Products, Inc.","10.5","75669919.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/usap",
